method,estimate,flow,cq,runid
truth,23.12033801970442,unaltered,broken_dilution,80
pw,121.17275249785924,base,enrich,80
beale,123.01040529756426,base,enrich,80
rating,144.81766443412735,base,enrich,80
composite,146.60719683951382,base,enrich,80
truth,139.90102884512345,base,enrich,80
pw,124.32663848771412,storm,enrich,80
beale,129.94744245737985,storm,enrich,80
rating,183.76909495714668,storm,enrich,80
composite,186.40326712680854,storm,enrich,80
truth,180.15126272984514,storm,enrich,80
pw,121.98677048225325,unaltered,enrich,80
beale,124.1945818410827,unaltered,enrich,80
rating,151.9087501883652,unaltered,enrich,80
composite,153.779547452405,unaltered,enrich,80
truth,145.51578631302147,unaltered,enrich,80
pw,13.070159428477021,base,none,80
beale,12.772106874469417,base,none,80
rating,12.213269693804977,base,none,80
composite,12.690880483887957,base,none,80
truth,13.30977602560913,base,none,80
pw,12.851449648824774,storm,none,80
beale,12.291814069555658,storm,none,80
rating,10.705355474140092,storm,none,80
composite,11.317583297567392,storm,none,80
truth,13.340897072092016,storm,none,80
pw,13.036907715732246,unaltered,none,80
beale,12.702388235375045,unaltered,none,80
rating,11.995972998270311,unaltered,none,80
composite,12.519720945527029,unaltered,none,80
truth,13.32680312165012,unaltered,none,80
pw,13.142103733641736,base,chemostatic,80
beale,13.14789488833039,base,chemostatic,80
rating,13.100802874031965,base,chemostatic,80
composite,13.171238807014838,base,chemostatic,80
truth,13.30977602560913,base,chemostatic,80
pw,13.068889306156787,storm,chemostatic,80
beale,13.082807516543134,storm,chemostatic,80
rating,12.920581287356482,storm,chemostatic,80
composite,13.013151240955038,storm,chemostatic,80
truth,13.272127064371125,storm,chemostatic,80
pw,13.122041835095926,unaltered,chemostatic,80
beale,13.133512255663641,unaltered,chemostatic,80
rating,13.066014037862413,unaltered,chemostatic,80
composite,13.145252916364155,unaltered,chemostatic,80
truth,13.303500979923713,unaltered,chemostatic,80
pw,25.447597812969516,base,broken_dilution,79
beale,25.47412592689237,base,broken_dilution,79
rating,25.40620591455148,base,broken_dilution,79
composite,25.383834475689977,base,broken_dilution,79
truth,23.637070834156347,base,broken_dilution,79
pw,25.283945407527714,storm,broken_dilution,79
beale,25.374055676185037,storm,broken_dilution,79
rating,25.09589280399689,storm,broken_dilution,79
composite,24.87938411092104,storm,broken_dilution,79
truth,19.199385647315413,storm,broken_dilution,79
pw,25.40787892306179,unaltered,broken_dilution,79
beale,25.449467668201745,unaltered,broken_dilution,79
rating,25.346114669721754,unaltered,broken_dilution,79
composite,25.298583423908806,unaltered,broken_dilution,79
truth,23.0932137255448,unaltered,broken_dilution,79
pw,123.35158794674552,base,enrich,79
beale,125.23660209923452,base,enrich,79
rating,146.14583543476544,base,enrich,79
composite,149.31534738156824,base,enrich,79
truth,140.0629795261729,base,enrich,79
pw,127.61206320014105,storm,enrich,79
beale,132.93592853050953,storm,enrich,79
rating,184.17383427997544,storm,enrich,79
composite,189.9656553766505,storm,enrich,79
truth,180.6620625732372,storm,enrich,79
pw,124.30070943708688,unaltered,enrich,79
beale,126.52447465473654,unaltered,enrich,79
rating,153.04771727764935,unaltered,enrich,79
composite,156.57649267806673,unaltered,enrich,79
truth,145.71292010144083,unaltered,enrich,79
pw,12.308747055949578,base,none,79
beale,12.458820235427797,base,none,79
rating,11.918231097611473,base,none,79
composite,12.394201162901394,base,none,79
truth,13.304651185515747,base,none,79
pw,12.083094508627859,storm,none,79
beale,12.536752528244078,storm,none,79
rating,12.112994740838657,storm,none,79
composite,12.565305443543693,storm,none,79
truth,13.208822715897353,storm,none,79
pw,12.266148591736922,unaltered,none,79
beale,12.463501282222541,unaltered,none,79
rating,11.916927451898054,unaltered,none,79
composite,12.399740691871973,unaltered,none,79
truth,13.250079906502876,unaltered,none,79
pw,13.025946607426004,base,chemostatic,79
beale,13.026050816451939,base,chemostatic,79
rating,12.824464760438508,base,chemostatic,79
composite,12.869664670188264,base,chemostatic,79
truth,13.304651185515747,base,chemostatic,79
pw,12.83990516426188,storm,chemostatic,79
beale,12.880806705408387,storm,chemostatic,79
rating,12.18098878457049,storm,chemostatic,79
composite,12.13450776880194,storm,chemostatic,79
truth,13.26606366056973,storm,chemostatic,79
pw,12.990010551682792,unaltered,chemostatic,79
beale,12.998508186245097,unaltered,chemostatic,79
rating,12.723136928600475,unaltered,chemostatic,79
composite,12.763457965980237,unaltered,chemostatic,79
truth,13.29783959769665,unaltered,chemostatic,79
pw,25.46171732254956,base,broken_dilution,78
beale,25.407441531962903,base,broken_dilution,78
rating,25.37542619605946,base,broken_dilution,78
composite,25.453580597352335,base,broken_dilution,78
truth,23.65464146139377,base,broken_dilution,78
pw,25.484016023517587,storm,broken_dilution,78
beale,25.2750690317665,storm,broken_dilution,78
rating,25.076983327969582,storm,broken_dilution,78
composite,25.222954928538154,storm,broken_dilution,78
truth,19.232648027856133,storm,broken_dilution,78
pw,25.449811265991436,unaltered,broken_dilution,78
beale,25.38299137820804,unaltered,broken_dilution,78
rating,25.331234069097466,unaltered,broken_dilution,78
composite,25.419809502900765,unaltered,broken_dilution,78
truth,23.11182878166702,unaltered,broken_dilution,78
pw,120.50180270594241,base,enrich,78
beale,121.55289016597452,base,enrich,78
rating,137.10594347562764,base,enrich,78
composite,140.05017626385086,base,enrich,78
truth,139.99860163348546,base,enrich,78
pw,124.18255997757286,storm,enrich,78
beale,126.8120638791591,storm,enrich,78
rating,164.05456775531982,storm,enrich,78
composite,170.17302353153406,storm,enrich,78
truth,180.8010656960302,storm,enrich,78
pw,121.29383776813027,unaltered,enrich,78
beale,122.45482014769811,unaltered,enrich,78
rating,142.1422050256167,unaltered,enrich,78
composite,145.53789195068154,unaltered,enrich,78
truth,145.66560869093215,unaltered,enrich,78
pw,13.481528386560782,base,none,78
beale,13.306931830247862,base,none,78
rating,13.062214292876682,base,none,78
composite,13.494873537760569,base,none,78
truth,13.30955881476249,base,none,78
pw,13.921209772156432,storm,none,78
beale,13.15530676712746,storm,none,78
rating,12.690826422800884,storm,none,78
composite,13.520987625634158,storm,none,78
truth,13.334279177547604,storm,none,78
pw,13.533224289955982,unaltered,none,78
beale,13.28676866144158,unaltered,none,78
rating,13.032459601991857,unaltered,none,78
composite,13.511863257997852,unaltered,none,78
truth,13.33606700513964,unaltered,none,78
pw,13.342896490828913,base,chemostatic,78
beale,13.346052156757269,base,chemostatic,78
rating,13.47369685861277,base,chemostatic,78
composite,13.573737724714688,base,chemostatic,78
truth,13.30955881476249,base,chemostatic,78
pw,13.32250227881205,storm,chemostatic,78
beale,13.406771121707019,storm,chemostatic,78
rating,13.792004031488784,storm,chemostatic,78
composite,13.846593789226702,storm,chemostatic,78
truth,13.27696909904445,storm,chemostatic,78
pw,13.337763658281089,unaltered,chemostatic,78
beale,13.352335436263417,unaltered,chemostatic,78
rating,13.519753249239557,unaltered,chemostatic,78
composite,13.617715378071717,unaltered,chemostatic,78
truth,13.304004050050954,unaltered,chemostatic,78
pw,25.689704774311103,base,broken_dilution,77
beale,25.64261635776216,base,broken_dilution,77
rating,25.651740707067123,base,broken_dilution,77
composite,25.646981113529954,base,broken_dilution,77
truth,23.645273623426355,base,broken_dilution,77
pw,25.604313208640306,storm,broken_dilution,77
beale,25.474860055963152,storm,broken_dilution,77
rating,25.365260552490582,storm,broken_dilution,77
composite,25.226088035090054,storm,broken_dilution,77
truth,19.204868131483035,storm,broken_dilution,77
pw,25.66651564267025,unaltered,broken_dilution,77
beale,25.61278763785289,unaltered,broken_dilution,77
rating,25.597808513469168,unaltered,broken_dilution,77
composite,25.577976672890088,unaltered,broken_dilution,77
truth,23.101009891763272,unaltered,broken_dilution,77
pw,120.66457832738116,base,enrich,77
beale,122.49845912688487,base,enrich,77
rating,138.61858394496093,base,enrich,77
composite,140.92280658665086,base,enrich,77
truth,140.0282671444461,base,enrich,77
pw,123.66338911927764,storm,enrich,77
beale,128.8823906589923,storm,enrich,77
rating,169.61034846517742,storm,enrich,77
composite,174.1954408630203,storm,enrich,77
truth,180.5108516744488,storm,enrich,77
pw,121.36525316150255,unaltered,enrich,77
beale,123.53609631555472,unaltered,enrich,77
rating,144.13133922215528,unaltered,enrich,77
composite,146.8118183662548,unaltered,enrich,77
truth,145.66376366222752,unaltered,enrich,77
pw,13.123749122989548,base,none,77
beale,13.13096799104059,base,none,77
rating,13.356504382262418,base,none,77
composite,13.59555910153574,base,none,77
truth,13.314366604436392,base,none,77
pw,13.338842585594572,storm,none,77
beale,13.189728020488078,storm,none,77
rating,14.365966038573028,storm,none,77
composite,14.940768021855712,storm,none,77
truth,13.2932142996034,storm,none,77
pw,13.154436749253982,unaltered,none,77
beale,13.145382761222377,unaltered,none,77
rating,13.517706950008465,unaltered,none,77
composite,13.801487716754275,unaltered,none,77
truth,13.301449567671213,unaltered,none,77
pw,13.12142476544933,base,chemostatic,77
beale,13.14271351898259,base,chemostatic,77
rating,13.123157008393445,base,chemostatic,77
composite,13.275368883815926,base,chemostatic,77
truth,13.314366604436392,base,chemostatic,77
pw,13.049626879143315,storm,chemostatic,77
beale,13.156578706918928,storm,chemostatic,77
rating,13.022766803841446,storm,chemostatic,77
composite,13.207917925812106,storm,chemostatic,77
truth,13.281245525838527,storm,chemostatic,77
pw,13.106065489599407,unaltered,chemostatic,77
beale,13.138403891893796,unaltered,chemostatic,77
rating,13.105146839492544,unaltered,chemostatic,77
composite,13.272733977762092,unaltered,chemostatic,77
truth,13.308361356019242,unaltered,chemostatic,77
pw,24.803604772056026,base,broken_dilution,76
beale,24.72346663879562,base,broken_dilution,76
rating,24.627901437806237,base,broken_dilution,76
composite,24.787706693488452,base,broken_dilution,76
truth,23.65173481118804,base,broken_dilution,76
pw,24.820762647680482,storm,broken_dilution,76
beale,24.54308398652448,storm,broken_dilution,76
rating,24.203457275239156,storm,broken_dilution,76
composite,24.63842818141104,storm,broken_dilution,76
truth,19.216183610244634,storm,broken_dilution,76
pw,24.787769223384956,unaltered,broken_dilution,76
beale,24.690622083678463,unaltered,broken_dilution,76
rating,24.551653651099265,unaltered,broken_dilution,76
composite,24.761044788309203,unaltered,broken_dilution,76
truth,23.10802949561108,unaltered,broken_dilution,76
pw,119.98837423075094,base,enrich,76
beale,121.87525011587144,base,enrich,76
rating,141.09799103424584,base,enrich,76
composite,144.51286989769514,base,enrich,76
truth,139.9483518621098,base,enrich,76
pw,123.47884183371887,storm,enrich,76
beale,128.73581871544977,storm,enrich,76
rating,176.2695303996304,storm,enrich,76
composite,183.17453687771567,storm,enrich,76
truth,180.18187798509828,storm,enrich,76
pw,120.78499554117606,unaltered,enrich,76
beale,123.00843777033448,unaltered,enrich,76
rating,147.37797705399217,unaltered,enrich,76
composite,151.38531155196978,unaltered,enrich,76
truth,145.5576195297557,unaltered,enrich,76
pw,13.46048143001247,base,none,76
beale,13.203896382690209,base,none,76
rating,12.364199869592936,base,none,76
composite,13.255794154514964,base,none,76
truth,13.31288715229051,base,none,76
pw,13.703824237068583,storm,none,76
beale,12.864906835495857,storm,none,76
rating,11.987911745898433,storm,none,76
composite,13.416353030798785,storm,none,76
truth,13.24499130528325,storm,none,76
pw,13.47263337925672,unaltered,none,76
beale,13.14842423904015,unaltered,none,76
rating,12.256603129267596,unaltered,none,76
composite,13.23419927627496,unaltered,none,76
truth,13.303950880417185,unaltered,none,76
pw,13.170321504306177,base,chemostatic,76
beale,13.096049108705651,base,chemostatic,76
rating,13.120545014622676,base,chemostatic,76
composite,13.18780516475523,base,chemostatic,76
truth,13.31288715229051,base,chemostatic,76
pw,13.263690080570004,storm,chemostatic,76
beale,13.032462641632968,storm,chemostatic,76
rating,13.03345708358532,storm,chemostatic,76
composite,13.190142714004864,storm,chemostatic,76
truth,13.261244955448241,storm,chemostatic,76
pw,13.177426363154414,unaltered,chemostatic,76
beale,13.084693236666814,unaltered,chemostatic,76
rating,13.107322737689183,unaltered,chemostatic,76
composite,13.188107902932217,unaltered,chemostatic,76
truth,13.304980195431199,unaltered,chemostatic,76
pw,25.79590581071992,base,broken_dilution,75
beale,25.758091889397956,base,broken_dilution,75
rating,25.9485274400998,base,broken_dilution,75
composite,26.10537188256835,base,broken_dilution,75
truth,23.650308137994212,base,broken_dilution,75
pw,25.81399491986341,storm,broken_dilution,75
beale,25.78075390280499,storm,broken_dilution,75
rating,26.109516809122805,storm,broken_dilution,75
composite,26.24712802096162,storm,broken_dilution,75
truth,19.224369785672934,storm,broken_dilution,75
pw,25.790282654221965,unaltered,broken_dilution,75
beale,25.754120168857693,unaltered,broken_dilution,75
rating,25.974738453576,unaltered,broken_dilution,75
composite,26.13375943011659,unaltered,broken_dilution,75
truth,23.10746599222107,unaltered,broken_dilution,75
pw,121.7939513143182,base,enrich,75
beale,123.87199463894312,base,enrich,75
rating,143.49089888205833,base,enrich,75
composite,146.330334112791,base,enrich,75
truth,140.01187362889837,base,enrich,75
pw,124.96985112869831,storm,enrich,75
beale,130.64232851017488,storm,enrich,75
rating,178.77344851497,storm,enrich,75
composite,183.78866901083418,storm,enrich,75
truth,180.76370218494802,storm,enrich,75
pw,122.58231157401192,unaltered,enrich,75
beale,125.00084516435184,unaltered,enrich,75
rating,149.80214182795973,unaltered,enrich,75
composite,153.01972921117238,unaltered,enrich,75
truth,145.67594327401414,unaltered,enrich,75
pw,13.404448414750428,base,none,75
beale,13.533814096436648,base,none,75
rating,13.126980903639248,base,none,75
composite,13.351800509508829,base,none,75
truth,13.3153322651256,base,none,75
pw,13.081570101452705,storm,none,75
beale,13.560987474963715,storm,none,75
rating,13.10642844796363,storm,none,75
composite,13.106016738572075,storm,none,75
truth,13.232366494573004,storm,none,75
pw,13.356755177111635,unaltered,none,75
beale,13.528514003917152,unaltered,none,75
rating,13.095634122185722,unaltered,none,75
composite,13.305675701909896,unaltered,none,75
truth,13.283249006314174,unaltered,none,75
pw,13.438189268843063,base,chemostatic,75
beale,13.417269980108195,base,chemostatic,75
rating,13.269634986664492,base,chemostatic,75
composite,13.301670627997355,base,chemostatic,75
truth,13.3153322651256,base,chemostatic,75
pw,13.383861842363206,storm,chemostatic,75
beale,13.294014114108146,storm,chemostatic,75
rating,12.924227975817805,storm,chemostatic,75
composite,13.00861482262314,storm,chemostatic,75
truth,13.279409858116836,storm,chemostatic,75
pw,13.418856179114604,unaltered,chemostatic,75
beale,13.391569287762461,unaltered,chemostatic,75
rating,13.200391034212222,unaltered,chemostatic,75
composite,13.246317982858416,unaltered,chemostatic,75
truth,13.308820711801342,unaltered,chemostatic,75
pw,25.05808077902637,base,broken_dilution,74
beale,24.923011659690744,base,broken_dilution,74
rating,24.690793020412173,base,broken_dilution,74
composite,24.813080374603285,base,broken_dilution,74
truth,23.654983645718133,base,broken_dilution,74
pw,24.931229863598563,storm,broken_dilution,74
beale,24.564235395844143,storm,broken_dilution,74
rating,23.707946902744524,storm,broken_dilution,74
composite,23.79921319148103,storm,broken_dilution,74
truth,19.21878425869178,storm,broken_dilution,74
pw,25.023581976185124,unaltered,broken_dilution,74
beale,24.864106353439166,unaltered,broken_dilution,74
rating,24.535078208240606,unaltered,broken_dilution,74
composite,24.662601586620752,unaltered,broken_dilution,74
truth,23.11131541061665,unaltered,broken_dilution,74
pw,120.22303275926399,base,enrich,74
beale,121.53395937692152,base,enrich,74
rating,137.55253331570302,base,enrich,74
composite,139.6005109655696,base,enrich,74
truth,139.9356654179433,base,enrich,74
pw,124.12189483438421,storm,enrich,74
beale,126.99339095005195,storm,enrich,74
rating,167.62249103753823,storm,enrich,74
composite,172.8365400933324,storm,enrich,74
truth,180.37617625575598,storm,enrich,74
pw,121.03049971005368,unaltered,enrich,74
beale,122.47168026033565,unaltered,enrich,74
rating,142.86582773098505,unaltered,enrich,74
composite,145.38530577409244,unaltered,enrich,74
truth,145.56439636351234,unaltered,enrich,74
pw,14.229002530908584,base,none,74
beale,14.074480251650181,base,none,74
rating,14.305427286411874,base,none,74
composite,14.759690390072755,base,none,74
truth,13.306328984207122,base,none,74
pw,14.726081780780213,storm,none,74
beale,14.004617326909562,storm,none,74
rating,15.215096466975412,storm,none,74
composite,16.206744750489918,storm,none,74
truth,13.324482092269276,storm,none,74
pw,14.301426788016341,unaltered,none,74
beale,14.072645349143258,unaltered,none,74
rating,14.476092526131334,unaltered,none,74
composite,14.997560693678214,unaltered,none,74
truth,13.316373177780347,unaltered,none,74
pw,13.278965523051417,base,chemostatic,74
beale,13.310254646334158,base,chemostatic,74
rating,13.284870939348645,base,chemostatic,74
composite,13.347576281563411,base,chemostatic,74
truth,13.306328984207122,base,chemostatic,74
pw,13.17547754700073,storm,chemostatic,74
beale,13.2772522088,storm,chemostatic,74
rating,13.1612822068964,storm,chemostatic,74
composite,13.140620758080876,storm,chemostatic,74
truth,13.264972989146113,storm,chemostatic,74
pw,13.25638402763439,unaltered,chemostatic,74
beale,13.29905547542846,unaltered,chemostatic,74
rating,13.259715024884681,unaltered,chemostatic,74
composite,13.315600813049604,unaltered,chemostatic,74
truth,13.299604366223289,unaltered,chemostatic,74
pw,25.365750309796802,base,broken_dilution,73
beale,25.32838132437255,base,broken_dilution,73
rating,25.23827274309593,base,broken_dilution,73
composite,25.37215815731819,base,broken_dilution,73
truth,23.65473549400773,base,broken_dilution,73
pw,25.221948158927383,storm,broken_dilution,73
beale,25.253960518860083,storm,broken_dilution,73
rating,24.910222675345885,storm,broken_dilution,73
composite,24.96180594048041,storm,broken_dilution,73
truth,19.21670441875617,storm,broken_dilution,73
pw,25.33336316141207,unaltered,broken_dilution,73
beale,25.306105505936177,unaltered,broken_dilution,73
rating,25.176138945319916,unaltered,broken_dilution,73
composite,25.310391134754855,unaltered,broken_dilution,73
truth,23.110859637049376,unaltered,broken_dilution,73
pw,122.06978784187959,base,enrich,73
beale,123.77337531028876,base,enrich,73
rating,140.64792940567045,base,enrich,73
composite,144.078610496029,base,enrich,73
truth,140.06740953047844,base,enrich,73
pw,126.16279894689374,storm,enrich,73
beale,130.40331528813138,storm,enrich,73
rating,172.64522983556154,storm,enrich,73
composite,179.5602240561315,storm,enrich,73
truth,180.81471998911522,storm,enrich,73
pw,122.92898094709545,unaltered,enrich,73
beale,124.84350142637463,unaltered,enrich,73
rating,146.41161290883198,unaltered,enrich,73
composite,150.37529696740117,unaltered,enrich,73
truth,145.73783225496095,unaltered,enrich,73
pw,13.903188229759959,base,none,73
beale,13.652653861864138,base,none,73
rating,13.183354922237404,base,none,73
composite,13.769842602249456,base,none,73
truth,13.308136676436991,base,none,73
pw,14.268898204771139,storm,none,73
beale,13.194739380444414,storm,none,73
rating,13.158401507538304,storm,none,73
composite,14.266309306088257,storm,none,73
truth,13.274759123915784,storm,none,73
pw,13.947648230552526,unaltered,none,73
beale,13.59387566919897,unaltered,none,73
rating,13.152901871914052,unaltered,none,73
composite,13.814999971907078,unaltered,none,73
truth,13.311194821915443,unaltered,none,73
pw,13.281321082377577,base,chemostatic,73
beale,13.316696869654184,base,chemostatic,73
rating,13.315420041165,base,chemostatic,73
composite,13.392389689813665,base,chemostatic,73
truth,13.308136676436991,base,chemostatic,73
pw,13.218480023283071,storm,chemostatic,73
beale,13.313739092883708,storm,chemostatic,73
rating,13.30222941457354,storm,chemostatic,73
composite,13.353982000682713,storm,chemostatic,73
truth,13.275068457114614,storm,chemostatic,73
pw,13.266480174824434,unaltered,chemostatic,73
beale,13.310365498388016,unaltered,chemostatic,73
rating,13.304281723260846,unaltered,chemostatic,73
composite,13.384694240983485,unaltered,chemostatic,73
truth,13.302070726843144,unaltered,chemostatic,73
pw,25.632275354468643,base,broken_dilution,72
beale,25.70528890607349,base,broken_dilution,72
rating,25.76084708239145,base,broken_dilution,72
composite,25.993946561229755,base,broken_dilution,72
truth,23.65807680144896,base,broken_dilution,72
pw,25.5102333761523,storm,broken_dilution,72
beale,25.691892205220164,storm,broken_dilution,72
rating,25.67952064754005,storm,broken_dilution,72
composite,25.93040941631029,storm,broken_dilution,72
truth,19.23639325886464,storm,broken_dilution,72
pw,25.608536859471673,unaltered,broken_dilution,72
beale,25.694337682630405,unaltered,broken_dilution,72
rating,25.74695245774269,unaltered,broken_dilution,72
composite,26.000929794397127,unaltered,broken_dilution,72
truth,23.116212891286477,unaltered,broken_dilution,72
pw,119.95880925465458,base,enrich,72
beale,122.73661238029004,base,enrich,72
rating,143.06322301773451,base,enrich,72
composite,144.74829991677277,base,enrich,72
truth,140.03920349433577,base,enrich,72
pw,121.02326823557813,storm,enrich,72
beale,129.11908844092093,storm,enrich,72
rating,181.14598221396741,storm,enrich,72
composite,184.52810059393155,storm,enrich,72
truth,180.3844827129505,storm,enrich,72
pw,120.4256904226169,unaltered,enrich,72
beale,123.83634997986312,unaltered,enrich,72
rating,149.75010417104622,unaltered,enrich,72
composite,151.78486914716615,unaltered,enrich,72
truth,145.6633588737212,unaltered,enrich,72
pw,13.591735611051055,base,none,72
beale,13.174925095372688,base,none,72
rating,12.01611307126143,base,none,72
composite,12.898719740991234,base,none,72
truth,13.311177526939968,base,none,72
pw,13.673335025969397,storm,none,72
beale,12.86714573221237,storm,none,72
rating,10.065915648012043,storm,none,72
composite,11.494520808721045,storm,none,72
truth,13.318229289781396,storm,none,72
pw,13.598663254469827,unaltered,none,72
beale,13.116664694923664,unaltered,none,72
rating,11.714520067381203,unaltered,none,72
composite,12.713255493410477,unaltered,none,72
truth,13.304738364035433,unaltered,none,72
pw,13.28944416088473,base,chemostatic,72
beale,13.239452554218548,base,chemostatic,72
rating,13.136321841848208,base,chemostatic,72
composite,13.206169283984705,base,chemostatic,72
truth,13.311177526939968,base,chemostatic,72
pw,13.270978779202292,storm,chemostatic,72
beale,13.133108421173183,storm,chemostatic,72
rating,12.825877350442422,storm,chemostatic,72
composite,12.952952871493528,storm,chemostatic,72
truth,13.28791878362696,storm,chemostatic,72
pw,13.275025528807545,unaltered,chemostatic,72
beale,13.218283876481314,unaltered,chemostatic,72
rating,13.079225432667423,unaltered,chemostatic,72
composite,13.161071729070372,unaltered,chemostatic,72
truth,13.306184744383335,unaltered,chemostatic,72
pw,25.111533730425986,base,broken_dilution,71
beale,25.111899125935068,base,broken_dilution,71
rating,24.73184137436132,base,broken_dilution,71
composite,24.704872381650123,base,broken_dilution,71
truth,23.6438207038118,base,broken_dilution,71
pw,24.745281035856845,storm,broken_dilution,71
beale,24.816236821500418,storm,broken_dilution,71
rating,23.74950342368345,storm,broken_dilution,71
composite,23.51434527396964,storm,broken_dilution,71
truth,19.19850084407567,storm,broken_dilution,71
pw,25.035072554932707,unaltered,broken_dilution,71
beale,25.05566794746486,unaltered,broken_dilution,71
rating,24.55937368846578,unaltered,broken_dilution,71
composite,24.511515189381186,unaltered,broken_dilution,71
truth,23.09862726893291,unaltered,broken_dilution,71
pw,120.85990064071476,base,enrich,71
beale,122.87232754753803,base,enrich,71
rating,141.74793820854933,base,enrich,71
composite,144.07505695472048,base,enrich,71
truth,139.9184124108627,base,enrich,71
pw,123.8655131176006,storm,enrich,71
beale,128.71604982277432,storm,enrich,71
rating,176.0793193781607,storm,enrich,71
composite,181.2206342603817,storm,enrich,71
truth,180.23012272367654,storm,enrich,71
pw,121.55802404125386,unaltered,enrich,71
beale,123.87533789967182,unaltered,enrich,71
rating,147.62407937960302,unaltered,enrich,71
composite,150.4330268327191,unaltered,enrich,71
truth,145.53478197174596,unaltered,enrich,71
pw,14.538352716282608,base,none,71
beale,14.505724676287286,base,none,71
rating,15.768887992162384,base,none,71
composite,16.224261465577598,base,none,71
truth,13.312740013137462,base,none,71
pw,15.24362845374419,storm,none,71
beale,15.129931632875499,storm,none,71
rating,19.45269442262209,storm,none,71
composite,19.935654037202124,storm,none,71
truth,13.204307984695172,storm,none,71
pw,14.63827481826297,unaltered,none,71
beale,14.604479433839668,unaltered,none,71
rating,16.355122383916566,unaltered,none,71
composite,16.77504967258014,unaltered,none,71
truth,13.249427495287673,unaltered,none,71
pw,13.194341977264994,base,chemostatic,71
beale,13.191024676773358,base,chemostatic,71
rating,13.26324394222491,base,chemostatic,71
composite,13.34396512032026,base,chemostatic,71
truth,13.312740013137462,base,chemostatic,71
pw,13.173183170184517,storm,chemostatic,71
beale,13.206067807311145,storm,chemostatic,71
rating,13.311834333004125,storm,chemostatic,71
composite,13.441257558205235,storm,chemostatic,71
truth,13.281393543020176,storm,chemostatic,71
pw,13.186867411400447,unaltered,chemostatic,71
beale,13.188125867615492,unaltered,chemostatic,71
rating,13.26819832105304,unaltered,chemostatic,71
composite,13.361545173482023,unaltered,chemostatic,71
truth,13.307127587881372,unaltered,chemostatic,71
pw,24.870211588046118,base,broken_dilution,70
beale,24.742377485960827,base,broken_dilution,70
rating,24.48917292928073,base,broken_dilution,70
composite,24.787023061785437,base,broken_dilution,70
truth,23.646445529423847,base,broken_dilution,70
pw,25.01163787612597,storm,broken_dilution,70
beale,24.472211170775083,storm,broken_dilution,70
rating,23.67854006451668,storm,broken_dilution,70
composite,24.33974846196695,storm,broken_dilution,70
truth,19.21137357383515,storm,broken_dilution,70
pw,24.863853048096825,unaltered,broken_dilution,70
beale,24.694538680089938,unaltered,broken_dilution,70
rating,24.354512695324825,unaltered,broken_dilution,70
composite,24.712219067484618,unaltered,broken_dilution,70
truth,23.102386412382486,unaltered,broken_dilution,70
pw,121.44239005912905,base,enrich,70
beale,122.9661676906623,base,enrich,70
rating,139.93000550149335,base,enrich,70
composite,142.4985610344023,base,enrich,70
truth,139.9468413424517,base,enrich,70
pw,125.03409169691909,storm,enrich,70
beale,128.07189644458958,storm,enrich,70
rating,170.20353477988087,storm,enrich,70
composite,175.33741751036678,storm,enrich,70
truth,180.2680666500165,storm,enrich,70
pw,122.19551585415148,unaltered,enrich,70
beale,123.87556167744658,unaltered,enrich,70
rating,145.3802197032788,unaltered,enrich,70
composite,148.29627066801305,unaltered,enrich,70
truth,145.56140210304997,unaltered,enrich,70
pw,12.160676249968605,base,none,70
beale,12.35194985300098,base,none,70
rating,12.526493276686338,base,none,70
composite,12.57161372415721,base,none,70
truth,13.317106238509199,base,none,70
pw,11.9805622905756,storm,none,70
beale,12.536099958413304,storm,none,70
rating,13.517258391637297,storm,none,70
composite,13.246425530803739,storm,none,70
truth,13.24111303087501,storm,none,70
pw,12.131578553991062,unaltered,none,70
beale,12.378110324120767,unaltered,none,70
rating,12.685371990665054,unaltered,none,70
composite,12.674372450342938,unaltered,none,70
truth,13.274995309020898,unaltered,none,70
pw,13.472455638543448,base,chemostatic,70
beale,13.4776201162885,base,chemostatic,70
rating,13.690161375719653,base,chemostatic,70
composite,13.754318437272644,base,chemostatic,70
truth,13.317106238509199,base,chemostatic,70
pw,13.526152696554549,storm,chemostatic,70
beale,13.563240954360817,storm,chemostatic,70
rating,14.116017530924672,storm,chemostatic,70
composite,14.183423152979067,storm,chemostatic,70
truth,13.280064675535582,storm,chemostatic,70
pw,13.477652686491254,unaltered,chemostatic,70
beale,13.489016932915357,unaltered,chemostatic,70
rating,13.759207708176348,unaltered,chemostatic,70
composite,13.823720388999693,unaltered,chemostatic,70
truth,13.310921810509242,unaltered,chemostatic,70
pw,24.922647689693704,base,broken_dilution,69
beale,24.856944249828114,base,broken_dilution,69
rating,24.658681546441443,base,broken_dilution,69
composite,24.7532054243097,base,broken_dilution,69
truth,23.65210995110642,base,broken_dilution,69
pw,24.85090787821285,storm,broken_dilution,69
beale,24.53199763167708,storm,broken_dilution,69
rating,24.006052204196187,storm,broken_dilution,69
composite,24.27679099334485,storm,broken_dilution,69
truth,19.23112469708158,storm,broken_dilution,69
pw,24.88588921653678,unaltered,broken_dilution,69
beale,24.80278255852087,unaltered,broken_dilution,69
rating,24.53790629836458,unaltered,broken_dilution,69
composite,24.663517654413912,unaltered,broken_dilution,69
truth,23.11030202087916,unaltered,broken_dilution,69
pw,120.60605628303054,base,enrich,69
beale,122.61823390038212,base,enrich,69
