method,estimate,flow,cq,runid
composite,12.982828212731002,base,chemostatic,100
truth,13.30856292622854,base,chemostatic,100
pw,13.089688484043121,storm,chemostatic,100
beale,12.663033277648072,storm,chemostatic,100
rating,12.485459394428798,storm,chemostatic,100
composite,12.50666210234892,storm,chemostatic,100
truth,13.26494551942968,storm,chemostatic,100
pw,13.136435152237427,unaltered,chemostatic,100
beale,13.031021354359664,unaltered,chemostatic,100
rating,12.896190425707546,unaltered,chemostatic,100
composite,12.897789619866067,unaltered,chemostatic,100
truth,13.301663986286396,unaltered,chemostatic,100
pw,14.346126514344318,base,broken_dilution,99
beale,13.560747082769685,base,broken_dilution,99
rating,11.493993294539683,base,broken_dilution,99
composite,11.65474349223687,base,broken_dilution,99
truth,12.660034020561804,base,broken_dilution,99
pw,12.166054187410134,storm,broken_dilution,99
beale,9.210073102656489,storm,broken_dilution,99
rating,5.6236223320689795,storm,broken_dilution,99
composite,5.377878443038717,storm,broken_dilution,99
truth,6.956249090397398,storm,broken_dilution,99
pw,13.875089716696065,unaltered,broken_dilution,99
beale,12.862837150763346,unaltered,broken_dilution,99
rating,10.459162841795143,unaltered,broken_dilution,99
composite,10.582474873901763,unaltered,broken_dilution,99
truth,11.666898698962731,unaltered,broken_dilution,99
pw,4.434104621700213,base,enrich,99
beale,5.107119366159975,base,enrich,99
rating,8.9585830125595,base,enrich,99
composite,9.269771899949385,base,enrich,99
truth,9.069245100568565,base,enrich,99
pw,5.086469514003834,storm,enrich,99
beale,7.981524464586535,storm,enrich,99
rating,17.42550121780352,storm,enrich,99
composite,18.19923856337907,storm,enrich,99
truth,21.40315258151147,storm,enrich,99
pw,4.583786463882835,unaltered,enrich,99
beale,5.492629652223589,unaltered,enrich,99
rating,10.415729848666006,unaltered,enrich,99
composite,10.800001691414968,unaltered,enrich,99
truth,10.590015488751366,unaltered,enrich,99
pw,14.109285119667124,base,none,99
beale,13.796921951005915,base,none,99
rating,13.325105068624875,base,none,99
composite,13.950618299886715,base,none,99
truth,13.313588202188258,base,none,99
pw,14.374602701005058,storm,none,99
beale,13.137574546795422,storm,none,99
rating,13.088251756990173,storm,none,99
composite,13.95277221633649,storm,none,99
truth,13.345708602944251,storm,none,99
pw,14.125771402022941,unaltered,none,99
beale,13.715230917893578,unaltered,none,99
rating,13.26431166320019,unaltered,none,99
composite,13.918019708594082,unaltered,none,99
truth,13.341188941552222,unaltered,none,99
pw,13.267905831457668,base,chemostatic,99
beale,13.24013280609708,base,chemostatic,99
rating,13.243828865302849,base,chemostatic,99
composite,13.309365434229566,base,chemostatic,99
truth,13.313588202188258,base,chemostatic,99
pw,13.350889501154624,storm,chemostatic,99
beale,13.241110590317675,storm,chemostatic,99
rating,13.189232611125977,storm,chemostatic,99
composite,13.353083868431492,storm,chemostatic,99
truth,13.271404187737174,storm,chemostatic,99
pw,13.271222225703378,unaltered,chemostatic,99
beale,13.235918818574461,unaltered,chemostatic,99
rating,13.233532737363918,unaltered,chemostatic,99
composite,13.313230538882102,unaltered,chemostatic,99
truth,13.306502848462411,unaltered,chemostatic,99
pw,14.248617530628858,base,broken_dilution,98
beale,13.41458409273663,base,broken_dilution,98
rating,11.6051508639042,base,broken_dilution,98
composite,11.666685829086191,base,broken_dilution,98
truth,12.539942532094518,base,broken_dilution,98
pw,12.324114853168336,storm,broken_dilution,98
beale,9.194067329239703,storm,broken_dilution,98
rating,5.863787996102498,storm,broken_dilution,98
composite,5.649741109909498,storm,broken_dilution,98
truth,6.777797261027611,storm,broken_dilution,98
pw,13.821796705681146,unaltered,broken_dilution,98
beale,12.750474191883292,unaltered,broken_dilution,98
rating,10.598161495353798,unaltered,broken_dilution,98
composite,10.631159838104768,unaltered,broken_dilution,98
truth,11.529779652998178,unaltered,broken_dilution,98
pw,4.298096767063196,base,enrich,98
beale,4.934493788697593,base,enrich,98
rating,8.583292642654518,base,enrich,98
composite,8.824366959152078,base,enrich,98
truth,9.047082378369284,base,enrich,98
pw,4.789379153767875,storm,enrich,98
beale,7.50450390527254,storm,enrich,98
rating,16.813677936796722,storm,enrich,98
composite,17.606153309278806,storm,enrich,98
truth,21.29258087746277,storm,enrich,98
pw,4.422338407614924,unaltered,enrich,98
beale,5.280456188492808,unaltered,enrich,98
rating,9.970973461256785,unaltered,enrich,98
composite,10.30845278281253,unaltered,enrich,98
truth,10.557833871928771,unaltered,enrich,98
pw,13.24075154523486,base,none,98
beale,13.177293584626007,base,none,98
rating,13.026605710181405,base,none,98
composite,13.35861211824246,base,none,98
truth,13.312370718410502,base,none,98
pw,13.120228516186144,storm,none,98
beale,13.013328833351116,storm,none,98
rating,13.631129185050648,storm,none,98
composite,13.669031041695401,storm,none,98
truth,13.27281425925715,storm,none,98
pw,13.234012599232999,unaltered,none,98
beale,13.16456350931769,unaltered,none,98
rating,13.110226279574539,unaltered,none,98
composite,13.40629754573799,unaltered,none,98
truth,13.298671386869707,unaltered,none,98
pw,13.117989497819226,base,chemostatic,98
beale,13.148576664208912,base,chemostatic,98
rating,13.222771756382464,base,chemostatic,98
composite,13.303970923323423,base,chemostatic,98
truth,13.312370718410502,base,chemostatic,98
pw,13.096395121667975,storm,chemostatic,98
beale,13.274253332009424,storm,chemostatic,98
rating,13.371187061812163,storm,chemostatic,98
composite,13.4115444336234,storm,chemostatic,98
truth,13.287278510205741,storm,chemostatic,98
pw,13.113842247895033,unaltered,chemostatic,98
beale,13.161195513585042,unaltered,chemostatic,98
rating,13.245376147058982,unaltered,chemostatic,98
composite,13.326575584213218,unaltered,chemostatic,98
truth,13.307292931596507,unaltered,chemostatic,98
pw,14.674273740978187,base,broken_dilution,97
beale,14.01830958005552,base,broken_dilution,97
rating,12.027967994926142,base,broken_dilution,97
composite,11.943985235536333,base,broken_dilution,97
truth,12.846150857849743,base,broken_dilution,97
pw,12.242941067006477,storm,broken_dilution,97
beale,9.448745837313737,storm,broken_dilution,97
rating,5.8824264670272,storm,broken_dilution,97
composite,5.183111290901121,storm,broken_dilution,97
truth,6.895757192040357,storm,broken_dilution,97
pw,14.153252487218536,unaltered,broken_dilution,97
beale,13.297868977808394,unaltered,broken_dilution,97
rating,10.955621325048195,unaltered,broken_dilution,97
composite,10.794041945172653,unaltered,broken_dilution,97
truth,11.795323851779607,unaltered,broken_dilution,97
pw,4.401554926117888,base,enrich,97
beale,5.007590834402448,base,enrich,97
rating,8.806852199022357,base,enrich,97
composite,8.993531742833687,base,enrich,97
truth,9.092365326013377,base,enrich,97
pw,4.902799167471522,storm,enrich,97
beale,7.446616230746144,storm,enrich,97
rating,17.33558704044169,storm,enrich,97
composite,17.834842050270915,storm,enrich,97
truth,21.528947105090314,storm,enrich,97
pw,4.527923861747198,unaltered,enrich,97
beale,5.340641080207407,unaltered,enrich,97
rating,10.252956614050305,unaltered,enrich,97
composite,10.49348982697444,unaltered,enrich,97
truth,10.623460361955845,unaltered,enrich,97
pw,13.413185866408597,base,none,97
beale,13.419829448514177,base,none,97
rating,13.313627798035581,base,none,97
composite,13.716199963079688,base,none,97
truth,13.313767775653693,base,none,97
pw,13.27545812169465,storm,none,97
beale,13.516621133987556,storm,none,97
rating,13.72984956174993,storm,none,97
composite,13.95448237888728,storm,none,97
truth,13.111597579238438,storm,none,97
pw,13.400394916166096,unaltered,none,97
beale,13.426581721733358,unaltered,none,97
rating,13.371178931443971,unaltered,none,97
composite,13.761400055803545,unaltered,none,97
truth,13.23473618200082,unaltered,none,97
pw,13.264094342675087,base,chemostatic,97
beale,13.248119037855577,base,chemostatic,97
rating,13.23656701599303,base,chemostatic,97
composite,13.255240381563105,base,chemostatic,97
truth,13.313767775653693,base,chemostatic,97
pw,13.183571590772742,storm,chemostatic,97
beale,13.067356822083733,storm,chemostatic,97
rating,13.140338447269938,storm,chemostatic,97
composite,13.11592461221481,storm,chemostatic,97
truth,13.268394664520647,storm,chemostatic,97
pw,13.242426911647069,unaltered,chemostatic,97
beale,13.221677878821795,unaltered,chemostatic,97
rating,13.211623844032017,unaltered,chemostatic,97
composite,13.226152789821827,unaltered,chemostatic,97
truth,13.30645123622164,unaltered,chemostatic,97
pw,14.007733262029983,base,broken_dilution,96
beale,13.222896518093789,base,broken_dilution,96
rating,11.438406667289284,base,broken_dilution,96
composite,11.464708104776475,base,broken_dilution,96
truth,12.514770878295687,base,broken_dilution,96
pw,12.114108258955357,storm,broken_dilution,96
beale,9.175547671032552,storm,broken_dilution,96
rating,5.863946769669111,storm,broken_dilution,96
composite,5.600443975753067,storm,broken_dilution,96
truth,6.736761928866959,storm,broken_dilution,96
pw,13.589425635471153,unaltered,broken_dilution,96
beale,12.58187229344651,unaltered,broken_dilution,96
rating,10.465073728529674,unaltered,broken_dilution,96
composite,10.462891907241476,unaltered,broken_dilution,96
truth,11.507690670428728,unaltered,broken_dilution,96
pw,4.33449902017812,base,enrich,96
beale,4.942403350593565,base,enrich,96
rating,8.58645636076305,base,enrich,96
composite,8.798756000021296,base,enrich,96
truth,9.084376898877455,base,enrich,96
pw,4.846139060591587,storm,enrich,96
beale,7.470701328504414,storm,enrich,96
rating,16.7287416459111,storm,enrich,96
composite,17.288190256429402,storm,enrich,96
truth,21.45007167842508,storm,enrich,96
pw,4.4616976424133865,unaltered,enrich,96
beale,5.284343667950689,unaltered,enrich,96
rating,9.953747559013335,unaltered,enrich,96
composite,10.225480806800187,unaltered,enrich,96
truth,10.607365959477864,unaltered,enrich,96
pw,12.13945606920258,base,none,96
beale,12.720411746493449,base,none,96
rating,12.316666623794776,base,none,96
composite,12.617174852390495,base,none,96
truth,13.314685806783201,base,none,96
pw,11.836321405539845,storm,none,96
beale,14.257845303043508,storm,none,96
rating,13.646188338265423,storm,none,96
composite,13.135963380140865,storm,none,96
truth,13.177369541719521,storm,none,96
pw,12.114284227523891,unaltered,none,96
beale,12.905335403312817,unaltered,none,96
rating,12.525743962328855,unaltered,none,96
composite,12.711404553717488,unaltered,none,96
truth,13.251622542846421,unaltered,none,96
pw,13.330563240199972,base,chemostatic,96
beale,13.325381020735433,base,chemostatic,96
rating,13.300494620140567,base,chemostatic,96
composite,13.353244831174973,base,chemostatic,96
truth,13.314685806783201,base,chemostatic,96
pw,13.291029103830327,storm,chemostatic,96
beale,13.352036337589668,storm,chemostatic,96
rating,13.167567349092792,storm,chemostatic,96
composite,13.213991207595221,storm,chemostatic,96
truth,13.290235547782151,storm,chemostatic,96
pw,13.317286127904728,unaltered,chemostatic,96
beale,13.320488477896804,unaltered,chemostatic,96
rating,13.277195187396922,unaltered,chemostatic,96
composite,13.332109130486723,unaltered,chemostatic,96
truth,13.309762154986144,unaltered,chemostatic,96
pw,13.75586530569622,base,broken_dilution,95
beale,13.12031281869946,base,broken_dilution,95
rating,11.309959149360148,base,broken_dilution,95
composite,11.25708938575481,base,broken_dilution,95
truth,12.778696466081259,base,broken_dilution,95
pw,11.734049848159028,storm,broken_dilution,95
beale,9.019999540958755,storm,broken_dilution,95
rating,5.749760608794446,storm,broken_dilution,95
composite,5.261353077474816,storm,broken_dilution,95
truth,6.975866386137153,storm,broken_dilution,95
pw,13.315098128452805,unaltered,broken_dilution,95
beale,12.481185605240542,unaltered,broken_dilution,95
rating,10.335398987511358,unaltered,broken_dilution,95
composite,10.227870590531769,unaltered,broken_dilution,95
truth,11.768138221357429,unaltered,broken_dilution,95
pw,4.396323739972888,base,enrich,95
beale,5.1025202349481535,base,enrich,95
rating,8.836700158148371,base,enrich,95
composite,9.164192562209509,base,enrich,95
truth,9.112258040226505,base,enrich,95
pw,4.934860282961522,storm,enrich,95
beale,8.016516790073775,storm,enrich,95
rating,17.60131517235716,storm,enrich,95
composite,18.438011923705336,storm,enrich,95
truth,21.54665567512019,storm,enrich,95
pw,4.53362303354545,unaltered,enrich,95
beale,5.490378912559211,unaltered,enrich,95
rating,10.322772471644258,unaltered,enrich,95
composite,10.743402061250814,unaltered,enrich,95
truth,10.643403109822229,unaltered,enrich,95
pw,13.851943279723743,base,none,95
beale,13.799301121705733,base,none,95
rating,13.367376402761597,base,none,95
composite,13.585147952097696,base,none,95
truth,13.300140670060786,base,none,95
pw,13.810347665484404,storm,none,95
beale,13.625210719054309,storm,none,95
rating,12.890509676349117,storm,none,95
composite,13.155061378717022,storm,none,95
truth,13.224471373529656,storm,none,95
pw,13.82624297852643,unaltered,none,95
beale,13.769614622367863,unaltered,none,95
rating,13.3092570636586,unaltered,none,95
composite,13.515360660522338,unaltered,none,95
truth,13.282100475280743,unaltered,none,95
pw,13.121855231810867,base,chemostatic,95
beale,13.164955770908929,base,chemostatic,95
rating,13.22509771194032,base,chemostatic,95
composite,13.20960617779286,base,chemostatic,95
truth,13.300140670060786,base,chemostatic,95
pw,13.00262135490994,storm,chemostatic,95
beale,13.138897800799962,storm,chemostatic,95
rating,13.367864529563168,storm,chemostatic,95
composite,13.175088684442255,storm,chemostatic,95
truth,13.247921741680829,storm,chemostatic,95
pw,13.101903002912657,unaltered,chemostatic,95
beale,13.159328690535503,unaltered,chemostatic,95
rating,13.2374001926982,unaltered,chemostatic,95
composite,13.201365761673246,unaltered,chemostatic,95
truth,13.291848945532193,unaltered,chemostatic,95
pw,14.00891407087099,base,broken_dilution,94
beale,13.16616167792298,base,broken_dilution,94
rating,11.249690533590442,base,broken_dilution,94
composite,11.31837569352907,base,broken_dilution,94
truth,12.475040827287259,base,broken_dilution,94
pw,11.895643715047088,storm,broken_dilution,94
beale,8.771414853209595,storm,broken_dilution,94
rating,5.418650130967277,storm,broken_dilution,94
composite,5.149923387338982,storm,broken_dilution,94
truth,6.752967245570876,storm,broken_dilution,94
pw,13.546588991642958,unaltered,broken_dilution,94
beale,12.467728645286403,unaltered,broken_dilution,94
rating,10.221994681666407,unaltered,broken_dilution,94
composite,10.258410922778369,unaltered,broken_dilution,94
truth,11.47284432073728,unaltered,broken_dilution,94
pw,4.582279355369084,base,enrich,94
beale,5.279396129349792,base,enrich,94
rating,9.157837363717938,base,enrich,94
composite,9.394567583104202,base,enrich,94
truth,9.12747420556899,base,enrich,94
pw,5.174661948723663,storm,enrich,94
beale,8.168773759645857,storm,enrich,94
rating,18.01613673514362,storm,enrich,94
composite,18.573994984200265,storm,enrich,94
truth,21.639257542056644,storm,enrich,94
pw,4.7261497925710145,unaltered,enrich,94
beale,5.668176593810361,unaltered,enrich,94
rating,10.642571515824566,unaltered,enrich,94
composite,10.933845940614045,unaltered,enrich,94
truth,10.667887135456093,unaltered,enrich,94
pw,13.217825212992402,base,none,94
beale,13.208738298730813,base,none,94
rating,12.598210040112699,base,none,94
composite,12.653004666401037,base,none,94
truth,13.303040392544917,base,none,94
pw,12.606445839132453,storm,none,94
beale,12.537850566497506,storm,none,94
rating,11.307593654848977,storm,none,94
composite,10.883904451119086,storm,none,94
truth,13.184193345424617,storm,none,94
pw,13.11410836249419,unaltered,none,94
beale,13.101317907186203,unaltered,none,94
rating,12.400080673727256,unaltered,none,94
composite,12.390304533035433,unaltered,none,94
truth,13.27576044332683,unaltered,none,94
pw,13.31478363565859,base,chemostatic,94
beale,13.263140984965446,base,chemostatic,94
rating,13.268731054733054,base,chemostatic,94
composite,13.300628786014975,base,chemostatic,94
truth,13.303040392544917,base,chemostatic,94
pw,13.307521375885427,storm,chemostatic,94
beale,13.037024587440584,storm,chemostatic,94
rating,13.122028610845485,storm,chemostatic,94
composite,13.172211718454745,storm,chemostatic,94
truth,13.259271752229598,storm,chemostatic,94
pw,13.303317692600661,unaltered,chemostatic,94
beale,13.23313969182314,unaltered,chemostatic,94
rating,13.241496313645744,unaltered,chemostatic,94
composite,13.275320249179542,unaltered,chemostatic,94
truth,13.296379293577766,unaltered,chemostatic,94
pw,14.473434192058347,base,broken_dilution,93
beale,13.775891683748592,base,broken_dilution,93
rating,11.751892326286153,base,broken_dilution,93
composite,12.0589006317497,base,broken_dilution,93
truth,12.461409746341252,base,broken_dilution,93
pw,12.438960502289204,storm,broken_dilution,93
beale,9.653889164092742,storm,broken_dilution,93
rating,6.2434209079009495,storm,broken_dilution,93
composite,6.002596150337777,storm,broken_dilution,93
truth,6.794974518154226,storm,broken_dilution,93
pw,14.060574961251891,unaltered,broken_dilution,93
beale,13.14086546135313,unaltered,broken_dilution,93
rating,10.785625572564587,unaltered,broken_dilution,93
composite,11.040383790049937,unaltered,broken_dilution,93
truth,11.48034520677138,unaltered,broken_dilution,93
pw,4.284406042414347,base,enrich,93
beale,4.837177484841843,base,enrich,93
rating,7.314182431606554,base,enrich,93
composite,7.618294478488438,base,enrich,93
truth,9.095802079018611,base,enrich,93
pw,4.766120602487447,storm,enrich,93
beale,7.2286710285026,storm,enrich,93
rating,13.466169032211704,storm,enrich,93
composite,14.081335835225099,storm,enrich,93
truth,21.51632893401987,storm,enrich,93
pw,4.4017741722289845,unaltered,enrich,93
beale,5.157286851401649,unaltered,enrich,93
rating,8.350676168374406,unaltered,enrich,93
composite,8.709830703866823,unaltered,enrich,93
truth,10.624968434491839,unaltered,enrich,93
pw,14.157243324350645,base,none,93
beale,14.681249194528995,base,none,93
rating,14.73663750332082,base,none,93
composite,14.858653661274397,base,none,93
truth,13.307823749961003,base,none,93
pw,14.265875894074526,storm,none,93
beale,16.259030371412578,storm,none,93
rating,16.514587785734328,storm,none,93
composite,16.243939469185523,storm,none,93
truth,13.349386731753475,storm,none,93
pw,14.188728782443167,unaltered,none,93
beale,14.891887284690966,unaltered,none,93
rating,15.047258662112707,unaltered,none,93
composite,15.094577475996351,unaltered,none,93
truth,13.350550025240963,unaltered,none,93
pw,13.325732078216582,base,chemostatic,93
beale,13.322005573097538,base,chemostatic,93
rating,13.338320441441786,base,chemostatic,93
composite,13.407743263406237,base,chemostatic,93
truth,13.307823749961003,base,chemostatic,93
pw,13.226816978033163,storm,chemostatic,93
beale,13.236579047905021,storm,chemostatic,93
rating,13.31381413986746,storm,chemostatic,93
composite,13.324132772219796,storm,chemostatic,93
truth,13.261887299899184,storm,chemostatic,93
pw,13.307650550956293,unaltered,chemostatic,93
beale,13.308909110730491,unaltered,chemostatic,93
rating,13.328689361715298,unaltered,chemostatic,93
composite,13.397534120889732,unaltered,chemostatic,93
truth,13.300178752460528,unaltered,chemostatic,93
pw,14.247979584413173,base,broken_dilution,92
beale,13.319099915830623,base,broken_dilution,92
rating,11.47414899516509,base,broken_dilution,92
composite,11.603922949328433,base,broken_dilution,92
truth,12.524823590054414,base,broken_dilution,92
pw,12.49188018585808,storm,broken_dilution,92
beale,9.030452166859757,storm,broken_dilution,92
rating,5.6588630050302715,storm,broken_dilution,92
composite,5.74490715179093,storm,broken_dilution,92
truth,6.800441871772997,storm,broken_dilution,92
pw,13.839618621617348,unaltered,broken_dilution,92
beale,12.643841972551083,unaltered,broken_dilution,92
rating,10.45921292309949,unaltered,broken_dilution,92
composite,10.592678099525141,unaltered,broken_dilution,92
truth,11.52791836449516,unaltered,broken_dilution,92
pw,4.280292124914217,base,enrich,92
beale,4.93996169793128,base,enrich,92
rating,8.29884541031152,base,enrich,92
composite,8.619248932427336,base,enrich,92
truth,9.125249931453839,base,enrich,92
pw,4.856182191739533,storm,enrich,92
beale,7.700535015934921,storm,enrich,92
rating,16.034368877075345,storm,enrich,92
composite,16.922128364844905,storm,enrich,92
truth,21.59987005560817,storm,enrich,92
pw,4.415013533633563,unaltered,enrich,92
beale,5.305092442249203,unaltered,enrich,92
rating,9.614962632128199,unaltered,enrich,92
composite,10.032508124027212,unaltered,enrich,92
truth,10.662504304579207,unaltered,enrich,92
pw,12.786730812056664,base,none,92
beale,12.373044065670133,base,none,92
rating,11.010776241682992,base,none,92
composite,11.642783935729131,base,none,92
truth,13.310606953986584,base,none,92
pw,11.991066463791995,storm,none,92
beale,10.31508981881359,storm,none,92
rating,8.445465230760309,storm,none,92
composite,8.823348466989321,storm,none,92
truth,13.189132063285019,storm,none,92
pw,12.642288854048044,unaltered,none,92
beale,12.113941242507023,unaltered,none,92
rating,10.586060253207977,unaltered,none,92
composite,11.20999628966633,unaltered,none,92
truth,13.290347587868956,unaltered,none,92
pw,13.36849895225245,base,chemostatic,92
beale,13.323522882859558,base,chemostatic,92
rating,13.367291724345002,base,chemostatic,92
composite,13.513610941202872,base,chemostatic,92
truth,13.310606953986584,base,chemostatic,92
pw,13.531464559294347,storm,chemostatic,92
beale,13.352660773693117,storm,chemostatic,92
rating,13.413547443498702,storm,chemostatic,92
composite,13.751956624510179,storm,chemostatic,92
truth,13.265093438334235,storm,chemostatic,92
pw,13.382486349931186,unaltered,chemostatic,92
beale,13.32487820925694,unaltered,chemostatic,92
rating,13.373261779116703,unaltered,chemostatic,92
composite,13.547169245268526,unaltered,chemostatic,92
truth,13.303341475492227,unaltered,chemostatic,92
pw,14.339615762437013,base,broken_dilution,91
beale,13.404107466874837,base,broken_dilution,91
rating,11.514532301103092,base,broken_dilution,91
composite,11.653668801484475,base,broken_dilution,91
truth,12.660712205810155,base,broken_dilution,91
pw,12.376217068065447,storm,broken_dilution,91
beale,9.01925614361108,storm,broken_dilution,91
rating,5.640574353020343,storm,broken_dilution,91
composite,5.584626454263169,storm,broken_dilution,91
truth,6.779436234457727,storm,broken_dilution,91
pw,13.904659771471128,unaltered,broken_dilution,91
beale,12.711279968877303,unaltered,broken_dilution,91
rating,10.476227389762796,unaltered,broken_dilution,91
composite,10.603111277751811,unaltered,broken_dilution,91
truth,11.633247711393317,unaltered,broken_dilution,91
pw,4.521573060391284,base,enrich,91
beale,5.13325387899127,base,enrich,91
rating,8.911666160016765,base,enrich,91
composite,9.16716231892121,base,enrich,91
truth,9.113186203667508,base,enrich,91
pw,5.144366004779435,storm,enrich,91
beale,7.7933786962105644,storm,enrich,91
rating,17.543217609475768,storm,enrich,91
composite,18.15034888174403,storm,enrich,91
truth,21.57723185028688,storm,enrich,91
pw,4.667546444313634,unaltered,enrich,91
beale,5.495108608529798,unaltered,enrich,91
rating,10.355304085619537,unaltered,enrich,91
composite,10.66972781734706,unaltered,enrich,91
truth,10.647165135602279,unaltered,enrich,91
pw,13.044941141063077,base,none,91
beale,12.994515149647505,base,none,91
rating,12.189167608937858,base,none,91
composite,12.79510198236198,base,none,91
truth,13.317227690374912,base,none,91
pw,13.33278115129648,storm,none,91
beale,12.783106330287465,storm,none,91
rating,11.585280285932424,storm,none,91
composite,12.733393023020396,storm,none,91
truth,13.09699442004786,storm,none,91
pw,13.068061803250957,unaltered,none,91
beale,12.962620702920185,unaltered,none,91
rating,12.084228921329908,unaltered,none,91
composite,12.768218378764137,unaltered,none,91
truth,13.246998817226833,unaltered,none,91
pw,13.414208624424209,base,chemostatic,91
beale,13.406672136391547,base,chemostatic,91
rating,13.46047529597216,base,chemostatic,91
composite,13.56297459835701,base,chemostatic,91
truth,13.317227690374912,base,chemostatic,91
pw,13.461360495328405,storm,chemostatic,91
beale,13.482419254004421,storm,chemostatic,91
rating,13.493990485314743,storm,chemostatic,91
composite,13.67546686366582,storm,chemostatic,91
truth,13.267364121147734,storm,chemostatic,91
pw,13.417204589781337,unaltered,chemostatic,91
beale,13.411462212401233,unaltered,chemostatic,91
rating,13.465641231145202,unaltered,chemostatic,91
composite,13.584500032799705,unaltered,chemostatic,91
truth,13.309687519601496,unaltered,chemostatic,91
pw,13.63883642373391,base,broken_dilution,90
beale,12.812664172492587,base,broken_dilution,90
rating,11.022832770738331,base,broken_dilution,90
composite,11.125897064476233,base,broken_dilution,90
truth,12.859913986842324,base,broken_dilution,90
pw,11.985951543720148,storm,broken_dilution,90
beale,8.83067140352313,storm,broken_dilution,90
rating,5.620446290680852,storm,broken_dilution,90
composite,5.627019135280709,storm,broken_dilution,90
truth,6.822887612915624,storm,broken_dilution,90
pw,13.25798799840831,unaltered,broken_dilution,90
beale,12.184262327653695,unaltered,broken_dilution,90
rating,10.077945435720467,unaltered,broken_dilution,90
composite,10.17546673482802,unaltered,broken_dilution,90
truth,11.798600632733391,unaltered,broken_dilution,90
pw,4.555819511603172,base,enrich,90
beale,5.256311292272272,base,enrich,90
rating,8.757121000730969,base,enrich,90
composite,9.03883654357988,base,enrich,90
truth,9.094803376545459,base,enrich,90
pw,5.095362565122842,storm,enrich,90
beale,8.137045807158533,storm,enrich,90
rating,16.782230477018505,storm,enrich,90
composite,17.46593331518533,storm,enrich,90
truth,21.479550085547224,storm,enrich,90
pw,4.690031690955876,unaltered,enrich,90
beale,5.639703909612211,unaltered,enrich,90
rating,10.144371486963193,unaltered,enrich,90
composite,10.492873269159325,unaltered,enrich,90
truth,10.621142978899405,unaltered,enrich,90
pw,13.992648992340065,base,none,90
beale,14.06649881608263,base,none,90
rating,13.376257324947623,base,none,90
composite,13.854233585605856,base,none,90
truth,13.31394958998911,base,none,90
pw,13.939126230597145,storm,none,90
beale,14.297067160982504,storm,none,90
rating,12.870273061329334,storm,none,90
composite,13.328992767038471,storm,none,90
truth,13.240009432046387,storm,none,90
pw,13.970666241317124,unaltered,none,90
beale,14.07394390610567,unaltered,none,90
rating,13.300481225859652,unaltered,none,90
composite,13.772348148915247,unaltered,none,90
truth,13.25778377127913,unaltered,none,90
pw,13.203255176972233,base,chemostatic,90
beale,13.188112740865927,base,chemostatic,90
rating,13.239579477614168,base,chemostatic,90
composite,13.283911190266682,base,chemostatic,90
truth,13.31394958998911,base,chemostatic,90
pw,13.171762147837404,storm,chemostatic,90
beale,13.024420313604661,storm,chemostatic,90
rating,13.244068131174508,storm,chemostatic,90
composite,13.269730914487539,storm,chemostatic,90
truth,13.282923567346137,storm,chemostatic,90
pw,13.192802338342203,unaltered,chemostatic,90
beale,13.16639890128371,unaltered,chemostatic,90
rating,13.232979233679458,unaltered,chemostatic,90
composite,13.278273804700344,unaltered,chemostatic,90
truth,13.308293044519,unaltered,chemostatic,90
pw,14.221379929637434,base,broken_dilution,89
beale,13.399321968677357,base,broken_dilution,89
